,ticker,Y_actual,Y_predicted,Diff,mse,accuracy,hidden_layer_sizes,activation,solver,learning_rate
42,ICICIBANK,333.85,90.43484645092664,-243.41515354907338,3437.236212137617,-1.9665282492408207,10.0,tanh,sgd,adaptive
43,ICICIBANK,333.85,185.40950536648268,-148.44049463351735,1897.6002005021894,-0.6377357426517798,50.0,tanh,sgd,adaptive
44,ICICIBANK,333.85,229.77798672017772,-104.0720132798223,114.39409300670685,0.9012714612826582,100.0,tanh,sgd,adaptive
45,ICICIBANK,333.85,203.13609145030424,-130.7139085496958,842.0958359606949,0.27322391253643386,10.0,tanh,adam,constant
46,ICICIBANK,333.85,69.76011817021384,-264.0898818297862,266.3980170138299,0.7700835222721603,50.0,tanh,adam,constant
47,ICICIBANK,333.85,-58.18786083623336,-392.0378608362334,222.7618475434133,0.8077439917404912,100.0,tanh,adam,constant
48,ICICIBANK,333.85,144.38918000974022,-189.4608199902598,1028.3387702790967,0.1124857811487614,10.0,tanh,adam,invscaling
49,ICICIBANK,333.85,-135.21243003150266,-469.0624300315027,266.47984141469766,0.770012903210312,50.0,tanh,adam,invscaling
50,ICICIBANK,333.85,67.21308655304392,-266.6369134469561,193.71160505805406,0.8328159855347494,100.0,tanh,adam,invscaling
51,ICICIBANK,333.85,87.33618704165649,-246.51381295834352,918.6904156722298,0.20711848060521132,10.0,tanh,adam,adaptive
52,ICICIBANK,333.85,-45.20907814152284,-379.05907814152283,367.45308784403454,0.6828673102212579,50.0,tanh,adam,adaptive
53,ICICIBANK,333.85,-16.9930812701939,-350.8430812701939,188.72903378373618,0.83711622489186,100.0,tanh,adam,adaptive
54,ICICIBANK,333.85,15735969.082021527,15735635.232021527,83.06937166202745,0.928306458307433,10.0,relu,lbfgs,constant
55,ICICIBANK,333.85,375741853.8406962,375741519.9906962,7661.402610785716,-5.612221526541177,50.0,relu,lbfgs,constant
56,ICICIBANK,333.85,194272656.06754842,194272322.21754843,2943.4774514618475,-1.5403866571435234,100.0,relu,lbfgs,constant
57,ICICIBANK,333.85,16459041.224635718,16458707.374635719,77.70281192540637,0.9329381013128534,10.0,relu,lbfgs,invscaling
58,ICICIBANK,333.85,454243276.8999975,454242943.04999745,3230.616134129021,-1.788203496316246,50.0,relu,lbfgs,invscaling
59,ICICIBANK,333.85,366469380.26536524,366469046.4153652,5295.171125597351,-3.5700306173836918,100.0,relu,lbfgs,invscaling
60,ICICIBANK,333.85,114690443.93615466,114690110.08615467,186.6374156803805,0.8389214090012085,10.0,relu,lbfgs,adaptive
61,ICICIBANK,333.85,585116970.5001825,585116636.6501825,6222.52688824741,-4.370390818781314,50.0,relu,lbfgs,adaptive
62,ICICIBANK,333.85,295112970.02024376,295112636.17024374,2271.024991036855,-0.9600223478539857,100.0,relu,lbfgs,adaptive
63,ICICIBANK,333.85,108471816.09195411,108471482.24195412,134.17238971558518,0.8842016783851177,10.0,relu,sgd,constant
64,ICICIBANK,333.85,114232560.76666737,114232226.91666737,263.9187027593346,0.7722233099738995,50.0,relu,sgd,constant
65,ICICIBANK,333.85,98796728.19512151,98796394.34512152,321.1830095701621,0.722800991185437,100.0,relu,sgd,constant
66,ICICIBANK,333.85,122550518.92298016,122550185.07298017,14079.094083911925,-11.15105036312583,10.0,relu,sgd,invscaling
67,ICICIBANK,333.85,124798499.7233641,124798165.8733641,375.04551530017636,0.6763146181341031,50.0,relu,sgd,invscaling
68,ICICIBANK,333.85,108189889.48255494,108189555.63255495,414.2608253438169,0.6424695990933984,100.0,relu,sgd,invscaling
69,ICICIBANK,333.85,82774214.72752173,82773880.87752174,143.1661649620522,0.8764395443072345,10.0,relu,sgd,adaptive
70,ICICIBANK,333.85,89039119.1388287,89038785.2888287,208.56912022066652,0.8199931139823742,50.0,relu,sgd,adaptive
71,ICICIBANK,333.85,108360116.55854443,108359782.70854443,247.63851321552227,0.7862740295648815,100.0,relu,sgd,adaptive
72,ICICIBANK,333.85,54179253.03407215,54178919.18407215,448.67978609646445,0.612764099360303,10.0,relu,adam,constant
73,ICICIBANK,333.85,110029753.75454327,110029419.90454328,875.6065698827903,0.2443022636600346,50.0,relu,adam,constant
74,ICICIBANK,333.85,130423808.34920536,130423474.49920537,670.3472504892898,0.42145260533587886,100.0,relu,adam,constant
75,ICICIBANK,333.85,120746788.57688119,120746454.72688119,385.92491364059816,0.6669250852304177,10.0,relu,adam,invscaling
76,ICICIBANK,333.85,108654538.3383206,108654204.4883206,310.60159849751744,0.7319333443105975,50.0,relu,adam,invscaling
77,ICICIBANK,333.85,96760400.68223527,96760066.83223528,350.7313639081046,0.6972990988358359,100.0,relu,adam,invscaling
78,ICICIBANK,333.85,137087057.11081415,137086723.26081416,489.30772910077366,0.5776998985918969,10.0,relu,adam,adaptive
79,ICICIBANK,333.85,94382339.79960112,94382005.94960113,319.5649203593518,0.7241974932171303,50.0,relu,adam,adaptive
80,ICICIBANK,333.85,144185988.06768125,144185654.21768126,674.7243207780666,0.4176749473981679,100.0,relu,adam,adaptive
0,MARUTI,9030.7,4722.086907152664,-4308.613092847337,379199.5460147596,0.8803967793835429,10.0,logistic,lbfgs,constant
1,MARUTI,9030.7,6165.976442129864,-2864.7235578701366,122508.21005143097,0.961359720421347,50.0,logistic,lbfgs,constant
2,MARUTI,9030.7,5323.682719755146,-3707.017280244855,122736.12712492267,0.9612878331622257,100.0,logistic,lbfgs,constant
3,MARUTI,9030.7,7138.118542902377,-1892.5814570976236,181935.8991470623,0.9426156499594209,10.0,logistic,lbfgs,invscaling
4,MARUTI,9030.7,5419.187265443132,-3611.512734556869,100975.52181429545,0.9681513394745811,50.0,logistic,lbfgs,invscaling
5,MARUTI,9030.7,6190.246581373309,-2840.453418626692,113388.5088419673,0.9642361627778185,100.0,logistic,lbfgs,invscaling
6,MARUTI,9030.7,7320.548455157001,-1710.151544843,406164.39397999336,0.8718918043803567,10.0,logistic,lbfgs,adaptive
7,MARUTI,9030.7,5979.453682891195,-3051.2463171088057,144274.24379141052,0.9544945019296385,50.0,logistic,lbfgs,adaptive
8,MARUTI,9030.7,5381.018642423713,-3649.681357576288,116421.38635946115,0.9632795637453573,100.0,logistic,lbfgs,adaptive
9,MARUTI,9030.7,6460.792139805625,-2569.9078601943756,2511147.6792453476,0.20795962696222384,10.0,logistic,sgd,constant
10,MARUTI,9030.7,3598.5194653630506,-5432.18053463695,472569.93157270737,0.8509468527148643,50.0,logistic,sgd,constant
11,MARUTI,9030.7,872.1336388003506,-8158.56636119965,745907.4905205703,0.7647335312349577,100.0,logistic,sgd,constant
12,MARUTI,9030.7,1524.1019267134589,-7506.598073286542,647266.1262279747,0.7958459758024321,10.0,logistic,sgd,invscaling
13,MARUTI,9030.7,2486.5120809982936,-6544.187919001707,911843.4043465934,0.7123957319994207,50.0,logistic,sgd,invscaling
14,MARUTI,9030.7,127.81607256341967,-8902.883927436582,3684478.73421551,-0.16212038631467607,100.0,logistic,sgd,invscaling
15,MARUTI,9030.7,4471.192926321449,-4559.507073678552,864287.6342810703,0.7273952838673201,10.0,logistic,sgd,adaptive
16,MARUTI,9030.7,3211.230754488955,-5819.469245511045,392222.4633652718,0.8762892247376769,50.0,logistic,sgd,adaptive
17,MARUTI,9030.7,2365.436496205545,-6665.263503794456,368785.50351996574,0.8836814695555231,100.0,logistic,sgd,adaptive
18,MARUTI,9030.7,6157.5477363729515,-2873.1522636270493,3239434.41228668,-0.021749083713792805,10.0,logistic,adam,constant
19,MARUTI,9030.7,6162.559830178376,-2868.140169821625,3242091.813685849,-0.022587253930902884,50.0,logistic,adam,constant
20,MARUTI,9030.7,6484.6962093533475,-2546.003790646653,165781.52897590701,0.9477108952459896,100.0,logistic,adam,constant
21,MARUTI,9030.7,6157.128159716705,-2873.5718402832954,3239214.2326444783,-0.021679636915666878,10.0,logistic,adam,invscaling
22,MARUTI,9030.7,6160.01508131061,-2870.6849186893905,3240736.3145141825,-0.02215971632391467,50.0,logistic,adam,invscaling
23,MARUTI,9030.7,6489.912962922719,-2540.7870370772816,142113.34820865284,0.9551760693888561,100.0,logistic,adam,invscaling
24,MARUTI,9030.7,6155.25893520468,-2875.441064795321,3238237.605107246,-0.021371599102796957,10.0,logistic,adam,adaptive
25,MARUTI,9030.7,6155.918426800911,-2874.7815731990895,3238581.3767442326,-0.021480028016734876,50.0,logistic,adam,adaptive
26,MARUTI,9030.7,6118.554754721691,-2912.1452452783096,151956.00967174018,0.9520715983450618,100.0,logistic,adam,adaptive
27,MARUTI,9030.7,4688.685048494135,-4342.014951505866,1514425.8073212602,0.5223353882041549,10.0,tanh,lbfgs,constant
28,MARUTI,9030.7,1458.7825345864903,-7571.91746541351,714467.0686100648,0.7746501457392649,50.0,tanh,lbfgs,constant
29,MARUTI,9030.7,1441.252682085898,-7589.447317914102,587432.3330508036,0.8147181354368481,100.0,tanh,lbfgs,constant
30,MARUTI,9030.7,4315.817991261549,-4714.882008738452,981085.1617806773,0.6905562090429835,10.0,tanh,lbfgs,invscaling
31,MARUTI,9030.7,4634.8649411643055,-4395.835058835695,894846.0793753999,0.71775685341896,50.0,tanh,lbfgs,invscaling
32,MARUTI,9030.7,3626.3571817795473,-5404.342818220453,922166.5643805824,0.7091397070384728,100.0,tanh,lbfgs,invscaling
33,MARUTI,9030.7,3870.8372487983916,-5159.862751201609,580287.4534824152,0.8169716998629583,10.0,tanh,lbfgs,adaptive
34,MARUTI,9030.7,3598.266736670278,-5432.433263329723,817092.1787114339,0.7422811890428757,50.0,tanh,lbfgs,adaptive
35,MARUTI,9030.7,3162.1537558964756,-5868.546244103525,951160.7040096893,0.6999946737305758,100.0,tanh,lbfgs,adaptive
36,MARUTI,9030.7,2574.5105578091197,-6456.189442190881,1883755.1810281265,0.405845315819203,10.0,tanh,sgd,constant
37,MARUTI,9030.7,1524.366419107004,-7506.333580892997,1468957.092848668,0.5366766624629602,50.0,tanh,sgd,constant
38,MARUTI,9030.7,2634.752446389051,-6395.947553610949,744735.1567979462,0.7651032966799239,100.0,tanh,sgd,constant
39,MARUTI,9030.7,2931.0141088581468,-6099.685891141854,2071879.8010648414,0.3465089830885657,10.0,tanh,sgd,invscaling
40,MARUTI,9030.7,4487.150071581403,-4543.549928418598,222058.54255234683,0.9299605784506306,50.0,tanh,sgd,invscaling
41,MARUTI,9030.7,6090.61246757695,-2940.087532423051,167567.27326456126,0.9471476541494082,100.0,tanh,sgd,invscaling
42,MARUTI,9030.7,5535.544340004753,-3495.1556599952473,1699429.5106167137,0.4639834229324286,10.0,tanh,sgd,adaptive
43,MARUTI,9030.7,3862.992230482446,-5167.707769517555,2293892.1052140375,0.2764841455807415,50.0,tanh,sgd,adaptive
44,MARUTI,9030.7,2996.3021485647546,-6034.397851435246,562395.6372675593,0.8226149525104475,100.0,tanh,sgd,adaptive
45,MARUTI,9030.7,6157.786122426387,-2872.9138775736137,3239559.6660761926,-0.021788589975805905,10.0,tanh,adam,constant
46,MARUTI,9030.7,6155.682973879557,-2875.017026120444,3238458.542911086,-0.021441285032468782,50.0,tanh,adam,constant
47,MARUTI,9030.7,6489.148215956751,-2541.5517840432494,132961.58818666078,0.9580626234062404,100.0,tanh,adam,constant
48,MARUTI,9030.7,6155.807467180451,-2874.89253281955,3238523.476218099,-0.021461765628306928,10.0,tanh,adam,invscaling
49,MARUTI,9030.7,6162.8647942738025,-2867.835205726198,3242255.12650735,-0.022638764381336607,50.0,tanh,adam,invscaling
50,MARUTI,9030.7,7139.748950911345,-1890.951049088656,113260.57806202964,0.964276513388618,100.0,tanh,adam,invscaling
51,MARUTI,9030.7,6149.833455540164,-2880.8665444598364,3235442.4919425067,-0.02048999325699974,10.0,tanh,adam,adaptive
52,MARUTI,9030.7,6161.518565261827,-2869.181434738174,3241535.6025725147,-0.022411819542342615,50.0,tanh,adam,adaptive
53,MARUTI,9030.7,6482.743461958584,-2547.956538041417,76224.27973934913,0.9759581216754909,100.0,tanh,adam,adaptive
54,MARUTI,9030.7,120618119.00719541,120609088.30719541,17376.023412209634,0.9945194334132289,10.0,relu,lbfgs,constant
55,MARUTI,9030.7,201642082.75515267,201633052.05515268,599943.7182508388,0.8107719230006153,50.0,relu,lbfgs,constant
56,MARUTI,9030.7,662290786.2287757,662281755.5287757,436744.1779338596,0.8622466434483985,100.0,relu,lbfgs,constant
57,MARUTI,9030.7,116510086.07689157,116501055.37689157,38227.386719701426,0.9879427108616604,10.0,relu,lbfgs,invscaling
58,MARUTI,9030.7,300889775.5401045,300880744.8401045,448774.6311213217,0.8584521216410332,50.0,relu,lbfgs,invscaling
59,MARUTI,9030.7,435227274.909906,435218244.20990604,736497.5536576093,0.7677015167360898,100.0,relu,lbfgs,invscaling
60,MARUTI,9030.7,124242263.35249776,124233232.65249775,241163.42952210442,0.9239347115024473,10.0,relu,lbfgs,adaptive
61,MARUTI,9030.7,320879389.43560225,320870358.73560226,147884.3760592628,0.953355831141067,50.0,relu,lbfgs,adaptive
62,MARUTI,9030.7,213734450.86445844,213725420.16445845,144080.76849954264,0.9545555259162447,100.0,relu,lbfgs,adaptive
63,MARUTI,9030.7,7.167990613366823e+87,7.167990613366823e+87,inf,-inf,10.0,relu,sgd,invscaling
64,MARUTI,9030.7,66717978.2540921,66708947.554092094,103948.50230593361,0.9672136325459553,10.0,relu,adam,constant
65,MARUTI,9030.7,102913648.37389472,102904617.67389472,115341.11865026556,0.963620290675296,50.0,relu,adam,constant
66,MARUTI,9030.7,95782362.69439512,95773331.99439512,154370.00747219697,0.9513101999875743,100.0,relu,adam,constant
67,MARUTI,9030.7,57895194.38984828,57886163.689848274,179863.87072299953,0.9432691878534699,10.0,relu,adam,invscaling
68,MARUTI,9030.7,64448193.441522114,64439162.74152211,120446.79312410581,0.9620099113462376,50.0,relu,adam,invscaling
69,MARUTI,9030.7,85784948.39185506,85775917.69185506,107895.29522387161,0.9659687757177954,100.0,relu,adam,invscaling
70,MARUTI,9030.7,73400264.15619339,73391233.45619339,90516.60343615229,0.9714501839361245,10.0,relu,adam,adaptive
71,MARUTI,9030.7,87377780.19948718,87368749.49948718,167056.63787148384,0.9473087135130457,50.0,relu,adam,adaptive
72,MARUTI,9030.7,90792509.3844147,90783478.6844147,151538.0947917373,0.9522034127581251,100.0,relu,adam,adaptive
